doc_id	turns	utf8_bytes	tokens	supervised
4886	6	120	30	10
4887	2	18	12	3
4888	2	21	12	3
4889	4	99	19	5
4890	4	171	27	12
4891	2	57	10	3
4892	2	123	22	9
4893	2	66	13	4
4894	4	63	17	5
4895	4	162	27	12
4896	2	135	17	6
4897	4	162	24	10
4898	4	162	24	10
4899	2	64	12	3
4900	2	39	13	3
4901	2	120	19	7
4902	2	75	13	4
4903	2	51	13	4
4904	2	41	14	4
4905	2	42	15	4
4906	4	132	22	7
4907	4	126	25	7
4908	2	42	15	4
4909	2	120	19	7
4910	2	18	12	3
4911	2	16	10	2
4912	2	120	13	4
4913	4	162	24	10
4914	2	87	15	5
4915	4	126	22	7
4916	2	66	13	4
4917	2	90	11	3
4918	4	93	20	5
4919	2	132	17	6
4920	2	21	12	3
4921	2	16	13	3
4922	4	126	22	10
4923	4	126	25	8
4924	2	87	16	6
4925	2	126	15	5
4926	4	159	25	10
4927	4	90	19	4
4928	2	102	13	4
4929	2	42	15	4
4930	6	120	26	8
4931	2	123	20	7
4932	4	141	21	9
4933	4	126	21	10
4934	2	75	15	5
4935	4	159	28	12
4936	2	150	21	8
4937	4	126	24	7
4938	4	171	27	12
4939	4	162	24	10
4940	2	51	8	2
4941	4	135	25	11
4942	2	19	10	2
4943	2	114	17	6
4944	2	65	12	4
4945	2	16	14	3
4946	2	40	14	3
4947	2	144	21	8
4948	2	22	13	3
4949	2	168	21	8
4950	2	18	11	3
4951	2	192	25	10
4952	2	117	15	5
4953	2	66	14	3
4954	2	75	13	4
4955	2	42	15	4
4956	2	156	21	8
4957	2	17	11	3
4958	2	84	13	4
4959	2	18	12	3
4960	6	126	28	9
4961	2	138	17	6
4962	4	93	20	4
4963	4	126	24	7
4964	4	168	25	10
4965	4	162	24	10
4966	2	39	13	3
4967	2	129	20	7
4968	2	156	17	6
4969	2	18	12	3
4970	2	51	10	3
4971	2	87	13	4
4972	2	93	19	7
4973	2	174	19	7
4974	4	159	28	12
4975	2	42	15	4
4976	2	180	23	9
4977	2	114	15	5
4978	4	162	24	10
4979	6	120	25	7
4980	4	162	24	10
4981	2	24	14	4
4982	4	126	22	7
4983	2	17	11	3
4984	4	102	19	5
4985	4	171	24	10
4986	4	135	22	10
4987	2	57	10	3
4988	2	75	21	8
4989	2	93	21	8
4990	2	66	11	3
4991	2	16	13	3
4992	2	93	11	3
4993	2	99	13	4
4994	4	132	21	10
4995	2	174	23	9
4996	4	132	22	7
4997	4	93	20	5
4998	6	120	25	7
4999	2	36	11	6
5000	2	21	10	2
5001	2	66	11	3
5002	4	126	24	8
5003	2	65	13	3
5004	4	180	27	12
5005	4	132	23	7
5006	2	42	15	4
5007	2	84	15	5
5008	4	126	24	7
5009	2	19	12	3
5010	4	120	22	9
5011	4	132	22	7
5012	2	57	8	2
5013	4	171	27	12
5014	2	66	14	3
5015	4	96	20	4
5016	2	180	25	10
5017	2	66	14	3
5018	2	40	13	3
5019	2	102	13	4
5020	2	21	12	3
5021	2	24	14	4
5022	4	93	19	4
5023	2	18	12	3
5024	2	63	14	5
5025	2	17	11	3
5026	2	42	15	4
5027	2	117	18	7
5028	2	21	12	3
5029	2	75	15	5
5030	2	21	14	4
5031	2	93	19	7
5032	2	16	13	3
5033	2	18	12	3
5034	2	132	19	7
5035	2	21	12	3
5036	4	93	20	4
5037	2	81	17	6
5038	4	168	25	10
5039	6	126	27	8
5040	4	132	21	9
5041	4	171	24	10
5042	4	57	16	5
5043	4	120	21	10
5044	4	135	23	10
5045	2	93	15	5
5046	4	126	21	10
5047	4	102	19	4
5048	2	174	21	8
5049	4	132	22	8
5050	4	120	21	9
5051	4	159	28	12
5052	4	159	25	10
5053	2	138	17	6
5054	4	87	21	6
5055	2	69	16	5
5056	4	126	22	8
5057	2	120	15	5
5058	4	132	21	9
5059	4	132	23	7
5060	2	42	15	4
5061	4	126	23	9
5062	2	22	12	3
5063	4	126	24	7
5064	2	180	19	7
5065	2	93	15	5
5066	4	141	24	11
5067	2	42	15	4
5068	4	132	24	8
5069	2	102	15	5
5070	2	17	11	3
5071	4	159	31	14
5072	2	45	12	4
5073	4	141	25	10
5074	2	17	10	2
5075	2	150	17	6
5076	4	120	24	8
5077	4	126	21	9
5078	2	108	16	6
5079	2	156	19	7
5080	2	162	21	8
5081	2	132	17	6
5082	2	15	12	3
5083	2	42	15	4
5084	2	114	17	6
5085	2	19	12	3
5086	4	141	26	11
5087	2	63	11	2
5088	2	63	11	2
5089	2	18	12	3
5090	2	63	15	5
5091	2	66	13	4
5092	4	132	22	8
5093	4	162	27	12
5094	2	141	21	8
5095	4	132	24	7
5096	2	23	13	4
5097	2	22	13	3
5098	4	162	24	10
5099	4	96	19	5
5100	2	24	14	4
5101	2	168	21	8
5102	2	75	16	6
5103	2	156	21	8
5104	2	73	19	7
5105	4	126	22	7
5106	4	126	21	10
5107	2	84	15	5
5108	4	126	21	9
5109	2	38	11	2
5110	2	81	13	4
5111	2	186	21	8
5112	4	126	21	9
5113	4	171	24	10
5114	2	63	17	6
5115	2	87	15	5
5116	2	150	19	7
5117	4	141	23	11
5118	2	63	15	5
5119	2	81	11	3
5120	4	120	21	9
5121	4	132	25	9
5122	4	168	28	12
5123	4	168	28	12
5124	2	84	13	4
5125	2	96	15	5
5126	4	132	23	7
5127	2	117	20	8
5128	6	120	26	8
5129	2	22	13	3
5130	4	132	24	8
5131	4	159	28	12
5132	4	126	21	9
5133	2	75	19	7
5134	2	75	15	5
5135	2	21	14	4
5136	2	17	10	2
5137	2	19	12	3
5138	2	18	12	3
5139	2	38	11	2
5140	2	20	13	4
5141	2	22	12	3
5142	2	105	18	7
5143	4	159	25	10
5144	2	117	15	5
5145	2	18	12	3
5146	2	19	13	3
5147	2	21	12	3
5148	4	141	24	11
5149	2	75	15	5
5150	4	132	25	7
5151	2	117	18	7
5152	2	105	14	5
5153	4	126	24	7
5154	2	40	14	3
5155	2	15	13	3
5156	4	135	24	11
5157	2	66	13	4
5158	4	171	24	10
5159	4	132	24	7
5160	4	162	27	12
5161	2	144	17	6
5162	4	132	22	10
5163	2	84	13	4
5164	2	69	17	6
5165	2	93	13	4
5166	2	66	10	2
5167	2	75	19	7
5168	4	168	25	10
5169	2	57	10	3
5170	4	162	24	10
5171	2	102	13	4
5172	2	168	21	8
5173	2	15	13	3
5174	4	126	22	7
5175	2	15	13	3
5176	4	132	24	7
5177	2	60	10	2
5178	2	102	13	4
5179	2	18	12	3
5180	2	66	13	4
5181	2	87	17	6
5182	2	15	13	3
5183	2	63	13	4
5184	4	141	25	11
5185	4	168	28	12
5186	4	93	21	4
5187	4	135	22	10
5188	2	138	22	9
5189	4	132	21	9
5190	4	93	21	5
5191	2	102	15	5
5192	2	93	15	5
5193	2	87	17	6
5194	2	21	10	2
5195	2	15	13	3
5196	6	120	27	8
5197	4	99	19	5
5198	4	102	21	6
5199	2	51	10	3
5200	2	21	12	3
5201	2	81	15	5
5202	4	87	20	4
5203	2	123	17	6
5204	4	132	25	9
5205	2	120	17	6
5206	2	126	15	5
5207	2	69	19	7
5208	4	171	24	10
5209	2	63	11	2
5210	2	22	13	3
5211	2	40	13	3
5212	2	17	14	4
5213	2	21	14	4
5214	2	99	17	6
5215	2	147	19	7
5216	2	75	21	8
5217	2	123	20	7
5218	4	141	24	12
5219	4	135	24	11
5220	2	17	14	4
5221	2	18	12	3
5222	6	120	26	8
5223	2	51	8	2
5224	4	171	24	10
5225	2	99	13	4
5226	4	135	22	10
5227	4	132	22	7
5228	2	132	21	8
5229	6	120	28	9
5230	4	159	25	10
5231	2	81	11	3
5232	4	132	25	7
5233	4	126	24	7
5234	2	23	13	4
5235	2	40	14	3
5236	4	132	22	8
5237	2	102	15	5
5238	2	66	14	3
5239	2	162	19	7
5240	2	99	15	5
5241	4	126	24	7
5242	2	41	14	4
5243	2	99	17	6
5244	2	126	15	5
5245	2	51	10	3
5246	2	174	21	8
5247	2	126	15	5
5248	4	132	21	10
5249	4	90	21	6
5250	4	168	25	10
5251	4	126	21	10
5252	4	168	37	18
5253	4	93	21	6
5254	2	41	14	4
5255	2	40	13	3
5256	2	102	13	4
5257	2	24	14	4
5258	2	42	15	4
5259	2	123	21	8
5260	4	126	22	8
5261	2	120	17	6
5262	4	141	22	10
5263	2	19	12	3
5264	2	120	15	5
5265	6	120	26	8
5266	2	78	11	3
5267	2	66	10	2
5268	4	135	24	11
5269	2	198	21	8
5270	4	132	23	8
5271	2	63	17	6
5272	2	102	15	5
5273	6	126	25	7
5274	4	132	24	7
5275	4	162	24	10
5276	2	159	16	5
5277	2	87	13	4
5278	2	39	12	3
5279	2	42	15	4
5280	4	126	21	9
5281	2	14	12	3
5282	2	19	13	3
5283	2	57	11	3
5284	2	18	15	4
5285	2	16	13	3
5286	2	42	15	4
5287	2	78	11	3
5288	2	51	8	2
5289	4	135	26	11
5290	4	135	24	11
5291	4	162	27	12
5292	4	63	18	7
5293	2	38	11	2
5294	4	132	21	9
5295	2	39	13	3
5296	2	168	21	8
5297	4	132	24	7
5298	4	135	22	10
5299	4	162	30	14
5300	2	73	19	7
5301	4	126	24	8
5302	2	22	12	3
5303	4	135	24	11
5304	2	135	19	7
5305	4	102	20	6
5306	4	132	22	8
5307	4	93	19	4
5308	4	135	24	11
5309	2	105	18	7
5310	4	159	28	12
5311	2	23	13	4
5312	2	75	15	5
5313	2	162	19	7
5314	2	84	15	5
5315	2	38	12	3
5316	4	135	24	11
5317	4	126	26	7
5318	4	93	20	5
5319	4	126	24	8
5320	2	117	17	6
5321	4	96	20	5
5322	2	66	11	3
5323	4	126	22	11
5324	2	14	12	3
5325	4	126	24	8
5326	2	126	15	5
5327	2	32	7	2
5328	4	126	21	9
5329	2	19	10	2
5330	6	120	25	7
5331	4	132	21	10
5332	4	135	22	10
5333	2	69	13	4
5334	6	114	30	11
5335	2	15	13	3
5336	4	135	24	11
5337	4	141	24	11
5338	2	186	25	10
5339	2	16	10	2
5340	2	144	19	7
5341	4	126	23	9
5342	2	22	13	3
5343	4	132	24	7
5344	2	90	11	3
5345	2	66	14	3
5346	4	126	21	10
5347	2	65	13	3
5348	4	159	25	10
5349	2	186	25	10
5350	4	132	22	8
5351	4	159	25	10
5352	2	21	12	3
5353	2	24	14	4
5354	4	126	21	9
5355	2	15	13	3
5356	2	39	12	3
5357	4	159	28	12
5358	2	23	13	4
5359	4	126	24	7
5360	2	15	13	3
5361	4	126	22	7
5362	2	40	14	3
5363	2	75	19	7
5364	2	69	14	4
5365	2	156	19	7
5366	4	132	21	10
5367	4	141	24	11
5368	2	168	23	9
5369	2	99	17	6
5370	2	93	21	8
5371	2	42	15	4
5372	4	162	24	10
5373	2	87	16	6
5374	2	105	18	7
5375	2	75	21	8
5376	2	18	12	3
5377	2	84	15	5
5378	2	15	12	3
5379	4	135	23	10
5380	4	63	17	5
5381	2	135	25	10
5382	4	96	20	5
5383	2	37	11	2
5384	4	96	19	5
5385	2	174	19	7
5386	4	129	25	11
5387	2	63	19	7
5388	2	51	8	2
5389	2	40	13	3
5390	2	120	17	6
5391	2	18	12	3
5392	2	40	13	3
5393	2	26	12	3
5394	4	102	19	5
5395	2	16	13	3
5396	2	20	13	4
5397	2	41	14	4
5398	2	156	19	7
5399	2	19	10	2
5400	4	168	25	10
5401	4	141	23	10
5402	4	141	24	11
5403	6	126	25	7
5404	2	73	19	7
5405	4	126	21	10
5406	4	162	24	10
5407	4	96	21	5
5408	4	102	23	7
5409	2	69	13	4
5410	2	21	12	3
5411	2	16	14	3
5412	2	22	12	3
5413	2	96	15	5
5414	2	192	21	8
5415	2	51	8	2
5416	4	126	21	9
5417	2	18	15	4
5418	2	66	13	4
5419	4	171	24	10
5420	2	120	13	4
5421	2	84	11	3
5422	4	126	22	8
5423	2	66	14	3
5424	2	57	8	2
5425	2	81	17	6
5426	4	171	24	10
5427	2	21	12	3
5428	2	96	15	5
5429	4	168	25	10
5430	4	132	23	9
5431	4	132	21	10
5432	4	150	25	10
5433	2	39	12	3
5434	2	156	19	7
5435	2	198	25	10
5436	4	138	22	8
5437	2	42	15	4
5438	2	18	15	4
5439	4	96	19	5
5440	2	38	11	2
5441	4	126	22	7
5442	2	96	13	4
5443	2	186	25	10
5444	4	126	22	7
5445	4	120	21	9
5446	2	57	8	2
5447	2	180	25	10
5448	2	102	13	4
5449	2	40	13	3
5450	2	42	15	4
5451	2	63	19	7
5452	4	96	19	4
5453	2	192	21	8
5454	4	162	24	10
5455	4	141	22	10
5456	6	126	26	8
5457	2	66	11	3
5458	2	24	14	4
5459	2	41	14	4
5460	2	174	19	7
5461	2	135	18	6
5462	2	39	12	3
5463	2	75	17	6
5464	4	141	23	10
5465	2	18	12	3
5466	2	102	15	5
5467	4	162	27	12
5468	4	159	25	10
5469	6	114	30	10
5470	4	162	30	14
5471	2	150	22	9
5472	2	150	21	8
5473	2	57	11	3
5474	4	96	21	6
5475	4	126	24	7
5476	4	126	24	7
5477	2	22	13	3
5478	4	168	25	10
5479	2	153	23	9
5480	6	120	25	7
5481	2	21	12	3
5482	4	93	21	5
5483	4	120	27	8
5484	4	126	22	10
5485	4	171	24	10
5486	2	126	17	6
5487	4	96	19	4
5488	4	120	24	7
5489	2	102	17	6
5490	4	90	21	6
5491	4	96	19	4
5492	2	21	12	3
5493	2	66	13	4
5494	2	81	13	4
5495	4	126	24	7
5496	4	126	21	9
5497	2	156	19	7
5498	2	33	9	4
5499	2	18	12	3
5500	2	51	8	2
5501	4	159	25	10
5502	4	135	25	12
5503	4	126	26	7
5504	4	126	22	7
5505	4	171	27	12
5506	2	66	14	3
5507	2	18	12	3
5508	2	65	13	3
5509	2	102	15	5
5510	2	21	12	3
5511	4	162	24	10
5512	2	22	12	3
5513	2	99	14	4
5514	2	21	12	3
5515	2	18	11	3
5516	4	93	19	5
5517	2	87	19	7
5518	4	126	21	9
5519	2	21	12	3
5520	2	66	10	4
5521	4	135	23	10
5522	4	132	23	8
5523	2	51	10	3
5524	2	37	11	2
5525	4	159	25	10
5526	2	174	23	9
5527	6	120	26	8
5528	2	20	13	4
5529	2	105	16	6
5530	4	162	24	10
5531	4	96	21	6
5532	4	132	25	8
5533	2	84	13	4
5534	2	19	10	2
5535	2	21	14	4
5536	2	22	13	3
5537	4	138	23	9
5538	6	120	25	7
5539	2	39	13	3
5540	2	14	12	3
5541	2	63	15	5
5542	2	16	10	2
5543	2	65	13	3
5544	4	171	27	12
5545	2	78	11	3
5546	2	123	18	7
5547	2	75	15	5
5548	4	126	22	7
5549	4	171	24	10
5550	2	84	15	5
5551	4	132	23	9
5552	4	141	24	11
5553	2	120	15	5
5554	2	22	13	3
5555	2	81	13	4
5556	2	41	14	4
5557	2	87	18	6
5558	2	69	12	4
5559	2	69	13	4
5560	2	18	15	4
5561	4	159	28	12
5562	4	96	20	5
5563	2	162	21	8
5564	2	42	15	4
5565	2	129	15	5
5566	2	19	13	3
5567	2	19	13	3
5568	4	126	22	7
5569	2	75	15	5
5570	2	17	10	2
5571	4	126	24	8
5572	2	22	12	3
5573	2	16	10	2
5574	4	126	22	7
5575	4	171	27	12
5576	2	16	13	3
5577	2	19	10	2
5578	2	21	14	4
5579	6	120	25	7
5580	2	36	7	2
5581	2	20	11	3
5582	2	40	13	3
5583	4	162	24	10
5584	2	75	19	7
5585	2	40	14	3
5586	2	75	17	6
5587	2	19	12	3
5588	4	132	24	8
5589	2	21	12	3
5590	2	174	21	8
5591	4	63	18	7
5592	4	132	21	9
5593	2	135	18	6
5594	2	51	8	2
5595	2	13	11	2
5596	4	126	24	8
5597	2	18	12	3
5598	2	40	13	3
5599	2	40	13	3
5600	2	21	12	3
5601	4	132	22	10
5602	6	126	27	8
5603	4	162	24	10
5604	2	75	19	7
5605	2	18	15	4
5606	4	126	22	8
5607	2	66	13	4
5608	2	117	13	4
5609	2	63	21	8
5610	4	141	23	10
5611	2	39	12	3
5612	2	33	9	4
5613	2	20	11	3
5614	2	17	14	4
5615	4	132	22	7
5616	2	42	15	4
5617	2	65	13	3
5618	2	102	13	4
5619	2	96	13	4
5620	2	16	13	3
5621	2	120	13	4
5622	4	162	24	10
5623	2	99	18	7
5624	2	105	20	7
5625	2	41	14	4
5626	2	186	21	8
5627	2	120	15	5
5628	2	13	11	2
5629	4	132	21	9
5630	2	150	17	6
5631	2	16	14	3
5632	2	42	15	4
5633	2	96	15	5
5634	2	96	15	5
5635	2	40	13	3
5636	2	174	23	9
5637	4	135	23	10
5638	2	69	13	4
5639	2	93	23	9
5640	2	93	15	5
5641	2	69	12	4
5642	4	126	23	7
5643	4	96	19	5
5644	2	30	7	2
5645	2	41	14	4
5646	2	99	27	11
5647	2	180	27	11
5648	2	66	14	3
5649	2	114	17	6
5650	2	192	21	8
5651	2	84	11	3
5652	4	132	22	7
5653	4	96	19	4
5654	2	24	14	4
5655	2	138	15	5
5656	2	15	12	3
5657	4	93	20	5
5658	4	168	25	10
5659	4	162	24	10
5660	4	135	23	11
5661	2	18	12	3
5662	2	20	11	3
5663	2	69	12	4
5664	4	126	25	8
5665	2	21	14	4
5666	6	114	27	9
5667	2	23	13	4
5668	4	132	24	8
5669	2	15	12	3
5670	2	150	19	7
5671	2	66	11	3
5672	4	126	21	10
5673	4	141	23	10
5674	2	21	12	3
5675	2	23	13	4
5676	4	93	20	5
5677	2	162	24	9
5678	4	150	28	12
5679	2	40	14	3
5680	2	65	13	3
5681	2	120	15	5
5682	2	19	13	3
5683	4	132	22	8
5684	2	186	23	9
5685	4	57	16	5
5686	4	132	22	7
5687	2	19	11	2
5688	2	63	19	7
5689	2	21	12	3
5690	2	102	15	5
5691	2	180	25	10
5692	4	120	22	9
5693	2	111	17	6
5694	2	19	12	3
5695	4	141	24	11
5696	2	21	10	2
5697	4	162	27	12
5698	4	126	21	9
5699	2	69	12	4
5700	2	81	14	5
5701	2	63	11	2
5702	4	159	28	12
5703	4	93	19	5
5704	2	18	12	3
5705	2	19	13	3
5706	2	24	14	4
5707	2	75	19	7
5708	2	42	15	4
5709	2	66	10	4
5710	4	132	21	10
5711	2	114	19	7
5712	4	126	22	7
5713	2	135	15	5
5714	2	120	17	6
5715	2	108	13	4
5716	2	75	19	7
5717	2	38	12	3
5718	2	174	23	9
5719	4	135	24	11
5720	2	132	21	8
5721	2	57	10	3
5722	4	168	28	12
5723	2	13	11	2
5724	4	126	22	8
5725	4	126	22	7
5726	4	102	19	5
5727	6	120	29	10
5728	4	132	24	7
5729	2	15	13	3
5730	2	23	13	4
5731	4	132	24	7
5732	4	126	24	8
5733	6	126	27	9
5734	4	126	21	10
5735	4	132	22	8
5736	4	132	24	7
5737	6	120	25	7
5738	2	84	15	5
5739	2	19	10	2
5740	2	63	10	3
5741	2	41	14	4
5742	2	75	17	6
5743	2	51	8	2
5744	2	23	13	4
5745	4	171	24	10
5746	2	174	24	9
5747	4	126	23	8
5748	4	162	24	10
5749	2	73	19	7
5750	2	40	13	3
5751	2	81	16	6
5752	2	75	21	8
5753	2	99	16	6
5754	4	126	24	7
5755	2	18	12	3
5756	2	63	13	4
5757	2	75	14	4
5758	2	102	15	5
5759	4	96	19	5
5760	2	18	15	4
5761	4	132	24	7
5762	4	126	21	9
5763	2	93	19	7
5764	6	126	27	9
5765	2	51	8	2
5766	4	135	23	10
5767	4	162	27	12
5768	2	75	17	6
5769	2	132	19	7
5770	2	186	25	10
5771	2	123	19	7
5772	2	16	14	3
5773	2	39	12	3
5774	2	40	13	3
5775	4	63	18	7
5776	2	23	11	3
5777	2	99	13	4
5778	2	66	14	3
5779	2	18	12	3
5780	2	22	13	3
5781	2	21	12	3
5782	2	114	15	5
5783	4	126	24	7
5784	2	93	15	5
5785	2	57	8	2
5786	6	126	29	10
5787	4	126	22	7
5788	4	162	27	12
5789	2	192	27	11
5790	2	156	21	8
5791	4	132	22	8
5792	2	18	15	4
5793	2	69	13	4
5794	2	174	21	8
5795	2	33	8	2
5796	2	69	15	5
5797	4	126	24	7
5798	4	126	24	8
5799	4	126	21	9
5800	4	126	24	7
5801	6	126	26	8
5802	4	150	28	12
5803	4	102	19	5
5804	2	22	12	3
5805	2	69	12	4
5806	4	162	24	10
5807	4	162	27	12
5808	4	63	19	7
5809	2	18	12	3
5810	4	129	23	11
5811	2	93	13	4
5812	2	132	17	6
5813	2	147	20	7
5814	2	16	13	3
5815	4	159	28	12
5816	4	135	24	11
5817	4	132	21	9
5818	4	138	22	7
5819	2	19	12	3
5820	4	126	24	7
5821	2	156	17	6
5822	2	111	19	7
5823	2	21	12	3
5824	4	63	18	7
5825	2	180	23	9
5826	2	99	19	7
5827	2	99	19	7
5828	4	132	21	10
5829	2	18	15	4
5830	4	126	26	7
5831	4	141	23	10
5832	2	42	15	4
5833	2	69	13	4
5834	4	162	24	10
5835	4	126	22	7
5836	4	138	22	7
5837	2	20	13	4
5838	4	96	19	4
5839	4	171	24	10
5840	4	96	21	5
5841	2	21	12	3
5842	4	141	23	10
5843	2	81	19	7
5844	2	69	13	4
5845	4	171	27	12
5846	2	63	21	8
5847	2	87	19	7
5848	2	120	17	6
5849	4	126	20	9
5850	2	33	7	2
5851	6	126	25	7
5852	4	126	23	7
5853	4	135	23	11
5854	4	132	23	9
5855	2	66	11	3
5856	4	126	24	7
5857	4	132	21	10
5858	2	21	10	2
5859	2	38	12	3
5860	4	132	22	10
5861	2	123	23	9
5862	2	81	15	5
5863	4	93	20	5
5864	4	177	25	10
5865	4	63	17	5
5866	2	66	13	4
5867	2	138	19	7
5868	2	39	13	3
5869	2	186	19	7
5870	4	171	24	10
5871	4	96	21	6
5872	2	18	15	4
5873	4	171	24	10
5874	4	132	21	9
5875	2	15	13	3
5876	2	72	11	3
5877	2	138	19	7
5878	2	75	13	4
5879	4	171	27	12
5880	2	102	13	4
5881	4	135	24	11
5882	4	132	21	9
5883	4	102	21	6
5884	2	38	12	3
5885	2	69	14	5
5886	2	32	7	2
5887	2	21	12	3
5888	2	123	21	8
5889	4	168	25	10
5890	4	135	23	10
5891	4	141	23	10
5892	4	132	24	8
5893	2	63	15	5
5894	2	180	23	9
5895	2	39	12	3
5896	2	84	15	5
5897	2	96	15	5
5898	2	40	13	3
5899	2	84	11	3
5900	2	105	17	6
5901	2	51	8	2
5902	2	66	13	4
5903	2	174	21	8
5904	4	132	24	7
5905	2	22	13	3
5906	2	84	15	5
5907	2	102	16	5
5908	2	39	13	3
5909	2	102	13	4
5910	4	141	24	11
5911	4	87	21	6
5912	2	162	21	8
5913	2	42	15	4
5914	2	20	11	3
5915	2	105	21	8
5916	2	78	11	3
5917	2	19	12	3
5918	2	75	15	5
5919	6	120	25	7
5920	2	17	10	2
5921	4	126	24	8
5922	2	21	12	3
5923	4	141	23	10
5924	2	117	19	7
5925	2	186	27	11
5926	2	144	20	7
5927	2	162	21	8
5928	2	21	12	3
5929	2	42	15	4
5930	2	63	15	5
5931	4	168	28	12
5932	2	117	16	5
5933	2	93	15	5
5934	2	120	20	7
5935	2	24	14	4
5936	6	126	25	7
5937	2	75	19	7
5938	2	24	14	4
5939	2	19	13	3
5940	2	75	21	8
5941	2	42	15	4
5942	2	42	15	4
5943	4	162	27	12
5944	2	18	15	4
5945	4	168	25	10
5946	2	17	10	2
5947	4	135	23	10
5948	2	117	15	5
5949	4	132	21	10
5950	4	159	25	10
5951	4	162	24	10
5952	2	75	21	8
5953	2	51	14	4
5954	2	51	10	3
5955	2	105	19	7
5956	2	19	12	3
5957	2	39	12	3
5958	2	51	8	2
5959	4	126	22	10
5960	2	40	13	3
5961	4	120	21	10
5962	4	126	24	7
5963	4	159	28	12
5964	2	21	14	4
5965	2	65	13	3
5966	2	75	15	5
5967	2	19	13	3
5968	4	126	21	9
5969	6	126	26	8
5970	2	22	12	3
5971	4	99	19	5
5972	2	99	19	7
5973	4	126	21	9
5974	2	96	15	5
5975	2	63	19	7
5976	4	126	24	8
5977	2	144	19	7
5978	4	126	24	8
5979	2	21	12	3
5980	2	18	15	4
5981	2	15	13	3
5982	4	132	21	9
5983	2	22	13	3
5984	2	51	13	4
5985	2	21	14	4
5986	2	18	12	3
5987	6	126	25	7
5988	4	132	21	9
5989	4	159	25	10
5990	2	65	13	3
5991	4	126	24	7
5992	2	15	12	3
5993	2	156	21	8
5994	2	39	12	3
5995	2	105	18	6
5996	2	174	23	9
5997	2	18	12	3
5998	4	132	24	7
5999	4	132	25	8
6000	4	126	24	7
6001	2	123	19	7
6002	2	42	15	4
6003	2	186	19	7
6004	2	81	13	4
6005	2	75	17	6
6006	4	132	22	10
6007	4	132	25	8
6008	4	141	24	11
6009	2	65	12	4
6010	6	120	27	8
6011	2	66	11	3
6012	4	102	19	5
6013	2	21	12	3
6014	2	132	17	6
6015	2	192	23	9
6016	4	159	25	10
6017	4	180	24	10
6018	2	75	15	5
6019	2	63	15	5
6020	2	18	12	3
6021	4	132	22	7
6022	2	174	20	8
6023	2	15	12	3
6024	2	150	21	8
6025	4	138	22	7
6026	2	132	19	7
6027	2	75	19	7
6028	2	22	13	3
6029	2	120	15	5
6030	2	40	13	3
6031	4	126	22	8
6032	2	42	15	4
6033	4	96	22	6
6034	2	81	13	4
6035	2	40	13	3
6036	4	135	24	11
6037	4	162	24	10
6038	4	132	25	8
6039	2	16	14	3
6040	4	159	25	10
6041	2	19	10	2
6042	2	84	11	3
6043	2	37	11	2
6044	2	16	14	3
6045	4	135	22	10
6046	4	96	21	6
6047	4	171	27	12
6048	2	19	13	3
6049	2	81	13	4
6050	2	21	12	3
6051	4	96	19	5
6052	4	171	24	10
6053	2	150	19	7
6054	2	135	19	7
6055	4	171	27	12
6056	2	75	15	5
6057	2	33	9	4
6058	2	14	11	2
6059	2	75	15	5
6060	4	126	24	7
6061	4	102	21	6
6062	2	18	15	4
6063	2	66	13	4
6064	4	126	24	7
6065	2	20	11	3
6066	2	30	7	2
6067	2	123	19	7
6068	4	102	19	5
6069	2	39	12	3
6070	4	132	23	8
6071	4	162	24	10
6072	2	84	11	3
6073	2	93	21	8
6074	2	126	19	7
6075	4	132	21	9
6076	4	132	22	7
6077	4	162	27	12
6078	2	65	12	4
6079	2	138	19	7
6080	2	21	12	3
6081	4	135	22	10
6082	2	99	13	4
6083	4	141	24	11
6084	4	126	24	8
6085	2	15	12	3
6086	2	81	13	4
6087	2	51	10	3
6088	2	57	12	3
6089	4	126	21	10
6090	2	38	11	2
6091	2	132	21	8
6092	2	186	23	9
6093	4	141	23	11
6094	4	126	22	7
6095	4	93	20	5
6096	4	132	24	8
6097	2	87	11	3
6098	2	57	8	2
6099	2	192	21	8
6100	2	51	13	4
6101	2	75	17	6
6102	2	14	12	3
6103	2	63	11	2
6104	4	93	19	4
6105	4	147	26	11
6106	2	87	17	6
6107	2	66	14	3
6108	2	42	15	4
6109	4	135	24	11
6110	2	144	19	7
6111	2	99	15	5
6112	2	66	12	3
6113	2	174	23	9
6114	4	168	28	12
6115	4	126	24	7
6116	4	96	20	5
6117	2	15	13	3
6118	2	105	16	6
6119	4	135	23	10
6120	2	30	7	2
6121	4	162	27	12
6122	2	105	19	7
6123	2	156	19	7
6124	4	132	21	10
6125	4	126	22	7
6126	4	135	24	12
6127	4	126	22	7
6128	2	40	13	3
6129	4	147	24	11
6130	2	126	15	5
6131	4	126	25	8
6132	2	39	13	3
6133	4	135	23	10
6134	2	36	11	6
6135	4	129	24	11
6136	2	156	19	7
6137	4	93	19	4
6138	2	186	23	9
6139	2	102	13	4
6140	2	105	17	6
6141	4	162	27	12
6142	2	63	13	4
6143	4	141	21	9
6144	2	174	21	8
6145	2	16	14	3
6146	4	132	22	8
6147	2	144	15	5
6148	4	96	20	6
6149	2	17	11	3
6150	2	17	11	3
6151	2	186	25	10
6152	4	135	25	11
6153	2	84	15	5
6154	2	63	16	6
6155	2	57	15	5
