doc_id	turns	utf8_bytes	tokens	supervised
13670	2	180	53	10
13671	2	312	101	83
13672	2	1417	266	251
13673	2	1512	298	284
13674	2	654	138	127
13675	2	1515	318	305
13676	2	201	48	16
13677	2	126	28	10
13678	2	617	140	115
13679	2	584	113	91
13680	2	1817	376	351
13681	2	279	77	66
13682	2	167	45	30
13683	2	1201	291	278
13684	2	997	214	191
13685	2	236	49	37
13686	2	598	136	128
13687	2	951	203	186
13688	2	304	90	68
13689	2	1425	317	292
13690	2	226	70	54
13691	2	45	19	9
13692	2	1167	364	350
13693	2	526	136	117
13694	2	131	45	32
13695	2	389	98	82
13696	2	101	32	11
13697	2	824	245	228
13698	2	1128	316	293
13699	2	112	29	4
13700	2	343	98	55
13701	2	366	91	78
13702	2	127	36	15
13703	2	986	241	228
13704	2	821	269	252
13705	2	171	52	22
13706	2	708	183	170
13707	2	1130	236	223
13708	2	1354	281	267
13709	2	102	30	10
13710	2	695	153	119
13711	2	768	183	171
13712	2	170	41	15
13713	2	1029	212	195
13714	2	1172	325	311
13715	2	1185	258	249
13716	2	780	232	206
13717	2	465	117	107
13718	2	1269	252	239
13719	2	785	251	230
13720	2	93	34	12
13721	2	737	186	174
13722	2	1317	285	261
13723	2	1255	306	293
13724	2	347	94	74
13725	2	699	206	194
13726	2	1218	249	233
13727	2	999	268	254
13728	2	578	226	208
13729	2	1250	291	271
13730	2	332	87	70
13731	2	342	118	105
13732	2	128	52	34
13733	2	942	235	222
13734	2	1081	349	331
13735	2	338	109	97
13736	2	315	91	80
13737	2	1167	352	332
13738	2	346	118	81
13739	2	225	53	37
13740	2	330	81	62
13741	2	1258	280	254
13742	2	404	132	115
13743	2	489	123	99
13744	2	1408	293	278
13745	2	252	72	52
13746	2	165	45	22
13747	2	157	43	27
13748	2	381	86	71
13749	2	739	152	139
13750	2	1126	255	239
13751	2	410	99	78
13752	2	339	113	100
13753	2	555	119	103
13754	2	1056	248	223
13755	2	447	135	115
13756	2	1502	473	455
13757	2	152	48	30
13758	2	159	39	25
13759	2	240	49	37
13760	2	468	143	128
13761	2	138	31	20
13762	2	390	80	66
13763	2	586	132	116
13764	2	1228	263	252
13765	2	1185	252	238
13766	2	310	100	54
13767	2	1040	227	215
13768	2	896	249	232
13769	2	835	153	139
13770	2	527	125	111
13771	2	177	44	18
13772	2	1184	239	224
13773	2	1329	237	222
13774	2	1343	275	263
13775	2	1405	342	325
13776	2	166	50	26
13777	2	315	59	46
13778	2	810	203	186
13779	2	966	284	263
13780	2	159	56	34
13781	2	510	92	80
13782	2	1023	227	217
13783	2	1057	206	197
13784	2	1064	217	202
13785	2	743	227	213
13786	2	128	43	26
13787	2	788	194	178
13788	2	754	156	143
13789	2	629	138	125
13790	2	1053	254	241
13791	2	1221	247	235
13792	2	997	213	204
13793	2	1378	296	283
13794	2	1087	249	239
13795	2	1063	191	175
13796	2	1164	216	206
13797	2	842	238	227
13798	2	291	78	57
13799	2	124	53	27
13800	2	391	111	90
13801	2	96	26	10
13802	2	914	236	222
13803	2	144	58	43
13804	2	98	33	22
13805	2	216	49	31
13806	2	377	130	117
13807	2	295	78	67
13808	2	208	66	23
13809	2	851	250	235
13810	2	292	114	100
13811	2	54	14	5
13812	2	1318	320	312
13813	2	1110	339	317
13814	2	1139	292	278
13815	2	1396	279	270
13816	2	185	60	50
13817	2	174	34	16
13818	2	1065	196	186
13819	2	585	117	108
13820	2	1267	243	221
13821	2	126	41	24
13822	2	276	59	27
13823	2	339	73	55
13824	2	1286	281	270
13825	2	1046	244	226
13826	2	126	37	19
13827	2	1175	286	260
13828	2	486	123	110
13829	2	748	224	206
13830	2	624	196	174
13831	2	1047	307	297
13832	2	1178	239	220
13833	2	1148	302	291
13834	2	1015	284	268
13835	2	860	191	179
13836	2	1221	324	312
13837	2	459	107	91
13838	2	568	170	156
13839	2	245	72	56
13840	2	1174	337	323
13841	2	1250	297	280
13842	2	1067	224	214
13843	2	210	50	32
13844	2	575	177	159
13845	2	1232	279	268
13846	2	380	121	53
13847	2	1196	224	206
13848	2	865	195	166
13849	2	333	83	63
13850	2	750	163	154
13851	2	1292	329	318
13852	2	255	82	50
13853	2	420	87	74
13854	2	123	35	22
13855	2	153	40	27
13856	2	216	61	48
13857	2	287	90	58
13858	2	228	49	40
13859	2	931	240	229
13860	2	152	80	57
13861	2	91	33	10
13862	2	578	143	129
13863	2	255	65	52
13864	2	458	89	72
13865	2	648	148	138
13866	2	135	30	18
13867	2	1147	320	304
13868	2	104	35	14
13869	2	333	80	60
13870	2	194	36	21
13871	2	1404	273	253
13872	2	564	117	106
13873	2	1324	247	236
13874	2	1131	242	232
13875	2	219	48	30
13876	2	369	79	60
13877	2	71	23	10
13878	2	615	159	147
13879	2	66	22	6
13880	2	490	143	114
13881	2	468	90	75
13882	2	326	79	57
13883	2	432	136	122
13884	2	141	38	29
13885	2	1337	370	353
13886	2	1260	281	269
13887	2	511	145	131
13888	2	459	124	107
13889	2	502	111	92
13890	2	869	271	257
13891	2	127	45	31
13892	2	1099	245	230
13893	2	561	121	110
13894	2	472	86	81
13895	2	281	72	54
13896	2	261	64	26
13897	2	1117	246	232
13898	2	69	35	25
13899	2	115	48	33
13900	2	125	36	14
13901	2	192	50	42
13902	2	337	66	30
13903	2	126	31	20
13904	2	173	52	37
13905	2	569	153	132
13906	2	125	37	24
13907	2	639	152	141
13908	2	583	128	119
13909	2	467	125	107
13910	2	925	211	199
13911	2	492	118	107
13912	2	1252	302	280
13913	2	752	149	136
13914	2	271	71	60
13915	2	849	239	209
13916	2	456	83	65
13917	2	380	163	146
13918	2	1197	288	277
13919	2	856	193	181
13920	2	556	291	277
13921	2	1161	257	240
13922	2	110	51	37
13923	2	1961	613	585
13924	2	1201	352	339
13925	2	841	261	246
13926	2	1163	223	204
13927	2	438	146	122
13928	2	956	184	173
13929	2	709	216	199
13930	2	393	121	90
13931	2	906	275	252
13932	2	708	194	134
13933	2	519	104	94
13934	2	480	159	130
13935	2	45	18	5
13936	2	1053	270	254
13937	2	179	64	41
13938	2	771	201	189
13939	2	373	94	62
13940	2	530	112	97
13941	2	1385	270	257
13942	2	1020	200	187
13943	2	1256	322	303
13944	2	722	196	185
13945	2	1422	282	269
13946	2	1257	239	227
13947	2	651	136	120
13948	2	965	229	216
13949	2	1279	296	262
13950	2	1462	332	316
13951	2	381	98	83
13952	2	381	111	92
13953	2	1046	252	232
13954	2	979	262	250
13955	2	112	26	4
13956	2	1255	265	246
13957	2	438	96	85
13958	2	767	174	161
13959	2	963	224	207
13960	2	895	170	158
13961	2	1241	397	369
13962	2	894	192	178
13963	2	816	220	200
13964	2	288	103	84
13965	2	408	108	96
13966	2	552	157	140
13967	2	591	216	205
13968	2	1184	259	245
13969	2	148	56	34
13970	2	372	86	58
13971	2	653	219	204
13972	2	177	55	38
13973	2	134	49	32
13974	2	954	220	211
13975	2	1036	302	285
13976	2	338	149	130
13977	2	227	51	30
13978	2	353	96	82
13979	2	1010	286	259
13980	2	1372	286	269
13981	2	641	182	162
13982	2	116	34	12
13983	2	1047	342	322
13984	2	443	110	97
13985	2	1407	474	444
13986	2	156	44	18
13987	2	85	30	14
13988	2	176	47	14
13989	2	142	67	56
13990	2	109	36	15
13991	2	318	70	39
13992	2	788	215	190
13993	2	836	248	236
13994	2	627	157	145
13995	2	1049	262	254
13996	2	399	110	99
13997	2	491	161	125
13998	2	256	58	40
13999	2	208	45	31
14000	2	210	70	56
14001	2	799	205	180
14002	2	783	192	180
14003	2	127	40	12
14004	2	112	30	7
14005	2	128	37	13
14006	2	162	46	18
14007	2	104	39	18
14008	2	422	107	78
14009	2	1054	266	252
14010	2	672	204	183
14011	2	791	185	165
14012	2	628	148	128
14013	2	174	69	42
14014	2	129	45	18
14015	2	99	32	9
14016	2	93	28	10
14017	2	114	34	11
14018	2	105	37	12
14019	2	998	224	215
14020	2	177	61	37
14021	2	153	43	13
14022	2	1306	284	272
14023	2	954	225	203
14024	2	694	149	128
14025	2	1270	248	236
14026	2	1457	282	276
14027	2	1113	238	224
14028	2	1102	261	244
14029	2	1405	280	263
14030	2	1390	276	269
14031	2	501	152	134
14032	2	271	65	49
14033	2	966	286	270
14034	2	165	37	25
14035	2	403	120	92
14036	2	544	150	137
14037	2	729	165	147
14038	2	1022	212	203
14039	2	94	42	24
14040	2	1336	357	348
14041	2	48	22	11
14042	2	352	73	62
14043	2	1107	238	230
14044	2	281	71	45
14045	2	567	170	143
14046	2	318	94	79
14047	2	99	31	17
14048	2	540	150	129
14049	2	225	55	35
14050	2	1107	301	291
14051	2	957	247	232
14052	2	1398	330	318
14053	2	1425	304	286
14054	2	636	147	129
14055	2	885	284	271
14056	2	1209	274	259
14057	2	98	32	17
14058	2	592	148	126
14059	2	812	167	155
14060	2	874	257	245
14061	2	125	36	25
14062	2	222	86	39
14063	2	163	35	27
14064	2	69	24	7
14065	2	523	127	67
14066	2	1182	258	249
14067	2	253	61	21
14068	2	786	174	86
14069	2	120	35	11
14070	2	1133	566	558
14071	2	93	32	21
14072	2	1314	287	276
14073	2	919	274	241
14074	2	735	186	165
14075	2	290	79	53
14076	2	830	225	212
14077	2	782	236	226
14078	2	223	48	35
14079	2	435	98	45
14080	2	988	264	254
14081	2	1096	308	293
14082	2	351	89	83
14083	2	98	37	21
14084	2	1377	451	438
14085	2	1293	324	311
14086	2	1116	251	241
14087	2	1270	282	267
14088	2	1316	306	293
14089	2	1243	245	228
14090	2	1273	354	339
14091	2	990	236	219
14092	2	493	105	32
14093	2	539	166	146
14094	2	465	115	109
14095	2	243	50	38
14096	2	136	39	21
14097	2	638	174	155
14098	2	495	104	89
14099	2	122	54	43
14100	2	915	195	180
14101	2	1319	292	282
14102	2	775	195	178
14103	2	1261	415	403
14104	2	216	59	43
14105	2	973	239	227
14106	2	327	89	76
14107	2	426	109	96
14108	2	565	128	114
14109	2	198	50	38
14110	2	150	34	23
14111	2	170	47	33
14112	2	275	60	48
14113	2	80	25	14
14114	2	165	43	30
14115	2	111	37	13
14116	2	189	75	51
14117	2	379	102	88
14118	2	851	292	274
14119	2	134	42	29
14120	2	106	37	22
14121	2	1103	646	633
14122	2	1334	365	351
14123	2	1018	239	213
14124	2	1243	306	291
14125	2	1095	251	234
14126	2	2122	731	710
14127	2	653	125	97
14128	2	1080	270	258
14129	2	122	49	27
14130	2	132	56	24
14131	2	1302	304	282
14132	2	787	198	178
14133	2	1068	269	250
14134	2	791	198	161
14135	2	631	138	110
14136	2	1069	325	287
14137	2	836	193	179
14138	2	1460	285	273
14139	2	1039	199	185
14140	2	1242	312	295
14141	2	1141	221	209
14142	2	790	255	242
14143	2	1179	243	233
14144	2	687	209	187
14145	2	541	149	115
14146	2	762	160	151
14147	2	1135	299	287
14148	2	1224	284	272
14149	2	297	104	86
14150	2	1155	235	225
14151	2	1249	352	335
14152	2	345	113	102
14153	2	156	60	36
14154	2	496	117	45
14155	2	105	47	30
14156	2	1122	251	241
14157	2	164	47	25
14158	2	642	165	152
14159	2	1068	251	226
14160	2	549	143	132
14161	2	556	120	105
14162	2	159	58	37
14163	2	1478	257	247
14164	2	93	29	15
14165	2	1025	251	241
14166	2	1556	506	492
14167	2	1182	302	286
14168	2	905	259	238
14169	2	122	27	15
14170	2	129	42	14
14171	2	1107	234	208
14172	2	225	48	39
14173	2	225	64	51
14174	2	1167	293	274
14175	2	612	184	165
14176	2	1050	221	210
14177	2	46	23	6
14178	2	1256	326	309
14179	2	186	55	43
14180	2	596	186	169
14181	2	1278	263	243
14182	2	314	78	62
14183	2	77	32	18
14184	2	1128	242	230
14185	2	966	266	245
14186	2	361	107	94
14187	2	574	165	138
14188	2	522	166	146
14189	2	986	323	306
14190	2	481	116	84
14191	2	219	52	26
14192	2	141	43	19
14193	2	81	24	13
14194	2	209	55	33
14195	2	153	40	17
14196	2	1296	275	182
14197	2	282	75	56
14198	2	201	52	24
14199	2	96	28	10
14200	2	708	147	135
14201	2	1165	305	289
14202	2	1208	223	213
14203	2	906	170	161
14204	2	888	295	274
14205	2	135	34	16
14206	2	306	75	67
14207	2	393	150	131
14208	2	912	218	207
14209	2	732	254	237
14210	2	318	90	73
14211	2	164	43	30
14212	2	216	59	39
14213	2	713	152	141
14214	2	183	103	85
14215	2	183	40	27
14216	2	344	105	87
14217	2	96	31	14
14218	2	583	162	133
14219	2	78	32	16
14220	2	156	50	20
14221	2	101	26	15
14222	2	1114	326	310
14223	2	603	269	258
14224	2	174	48	35
14225	2	561	114	102
14226	2	1373	307	279
14227	2	882	243	224
14228	2	179	63	51
14229	2	58	25	7
14230	2	258	74	61
14231	2	864	192	178
14232	2	776	202	101
14233	2	1023	222	200
14234	2	208	53	30
14235	2	754	228	209
14236	2	189	47	32
14237	2	475	98	87
14238	2	219	65	30
14239	2	79	37	15
14240	2	132	28	18
14241	2	989	259	248
14242	2	429	126	114
14243	2	1207	206	196
14244	2	132	60	35
14245	2	1165	251	239
14246	2	1317	234	224
14247	2	272	94	61
14248	2	603	144	125
14249	2	703	230	217
14250	2	1213	287	272
14251	2	110	34	23
14252	2	317	119	81
14253	2	745	228	212
14254	2	1051	290	277
14255	2	168	48	35
14256	2	1076	310	297
14257	2	144	46	20
14258	2	922	226	213
14259	2	1019	259	245
14260	2	1110	300	289
14261	2	1236	374	328
14262	2	1277	361	346
14263	2	973	229	218
14264	2	368	77	64
14265	2	1321	263	254
14266	2	465	132	110
14267	2	464	107	84
14268	2	198	61	21
14269	2	1149	285	242
14270	2	227	74	50
14271	2	249	69	38
14272	2	126	40	20
14273	2	61	29	20
14274	2	589	121	112
14275	2	1217	395	383
14276	2	719	136	112
14277	2	160	45	24
14278	2	922	352	332
14279	2	233	54	35
14280	2	839	282	265
14281	2	612	219	203
14282	2	106	40	19
14283	2	282	63	48
14284	2	957	312	288
14285	2	1602	366	342
14286	2	557	238	222
14287	2	501	155	140
14288	2	619	149	131
14289	2	118	36	4
14290	2	111	33	12
14291	2	908	237	214
14292	2	1062	334	319
14293	2	633	196	176
14294	2	151	43	12
14295	2	640	182	172
14296	2	981	317	309
14297	2	1336	366	335
14298	2	468	113	95
14299	2	192	73	52
14300	2	81	26	14
14301	2	677	217	205
14302	2	851	437	422
14303	2	324	73	54
14304	2	1233	265	249
14305	2	163	43	22
14306	2	511	119	84
14307	2	1425	335	288
14308	2	344	102	87
14309	2	1302	271	257
14310	2	1191	222	203
14311	2	611	192	177
14312	2	684	194	183
14313	2	1081	292	272
14314	2	1033	253	238
14315	2	244	49	32
14316	2	1270	271	258
14317	2	763	177	165
14318	2	687	217	200
14319	2	623	123	109
14320	2	1068	277	261
14321	2	454	162	142
14322	2	121	32	5
14323	2	437	105	81
14324	2	102	29	18
14325	2	181	39	31
14326	2	556	176	163
14327	2	456	98	80
14328	2	129	33	12
14329	2	917	261	244
14330	2	1210	295	279
14331	2	1567	310	295
14332	2	1383	273	257
14333	2	897	218	208
14334	2	918	200	187
14335	2	1107	263	253
14336	2	1090	236	227
14337	2	1375	292	270
14338	2	1015	215	206
14339	2	1144	218	206
14340	2	1248	255	230
14341	2	1135	289	267
14342	2	115	34	11
14343	2	773	173	159
14344	2	454	115	85
14345	2	207	65	22
14346	2	501	132	112
14347	2	118	31	7
14348	2	505	122	57
14349	2	365	85	62
14350	2	752	154	142
14351	2	1332	266	256
14352	2	662	150	134
14353	2	1548	314	298
14354	2	607	156	140
14355	2	229	59	15
14356	2	695	190	180
14357	2	1427	251	236
14358	2	1101	238	227
14359	2	1049	260	245
14360	2	573	118	96
14361	2	2120	601	576
14362	2	1298	283	268
14363	2	1292	261	248
14364	2	210	43	31
14365	2	939	222	207
14366	2	1192	296	284
14367	2	384	94	83
14368	2	724	219	201
14369	2	509	113	98
14370	2	1089	274	261
14371	2	201	48	27
14372	2	774	205	187
14373	2	150	56	39
14374	2	927	190	172
14375	2	426	95	84
14376	2	132	31	19
14377	2	873	235	220
14378	2	939	252	237
14379	2	529	163	147
14380	2	1291	362	349
14381	2	669	195	185
14382	2	555	225	209
14383	2	1191	289	276
14384	2	49	22	10
14385	2	108	42	19
14386	2	403	84	67
14387	2	411	133	120
14388	2	85	30	13
14389	2	97	41	20
14390	2	318	94	79
14391	2	86	26	11
14392	2	512	149	116
14393	2	977	216	183
14394	2	153	42	35
14395	2	147	35	22
14396	2	876	210	191
14397	2	1016	263	249
14398	2	141	36	25
14399	2	476	108	58
14400	2	978	210	190
14401	2	469	98	72
14402	2	1050	227	212
14403	2	612	142	126
14404	2	1321	254	236
14405	2	781	223	210
14406	2	246	50	35
14407	2	1254	265	252
14408	2	130	34	11
14409	2	413	115	99
14410	2	141	44	18
14411	2	455	129	109
14412	2	220	71	57
14413	2	125	33	19
14414	2	86	28	11
14415	2	978	223	210
14416	2	91	25	6
14417	2	1074	342	334
14418	2	157	53	38
14419	2	386	100	79
14420	2	652	229	211
14421	2	156	45	33
14422	2	218	61	33
14423	2	539	194	182
14424	2	125	30	10
14425	2	1162	337	320
14426	2	462	118	106
14427	2	364	86	70
14428	2	105	42	27
14429	2	533	159	107
14430	2	153	40	19
14431	2	134	33	15
14432	2	109	40	17
14433	2	216	54	41
14434	2	142	41	11
14435	2	273	77	63
14436	2	451	149	137
14437	2	1161	252	241
14438	2	1050	338	321
14439	2	450	114	105
14440	2	156	51	37
14441	2	411	97	81
14442	2	334	94	82
14443	2	186	88	72
14444	2	1042	183	173
14445	2	397	100	88
14446	2	1366	268	259
14447	2	296	73	61
14448	2	207	44	30
14449	2	1193	324	308
14450	2	1403	360	344
14451	2	637	138	124
14452	2	739	236	225
14453	2	1313	372	325
14454	2	155	51	34
14455	2	617	174	161
14456	2	759	185	162
14457	2	1224	415	394
14458	2	475	110	93
14459	2	105	34	21
14460	2	459	147	131
14461	2	87	28	12
14462	2	284	77	71
14463	2	86	35	22
14464	2	164	50	22
14465	2	1104	307	290
14466	2	1079	267	255
14467	2	663	161	142
14468	2	1189	334	310
14469	2	1448	328	293
14470	2	580	190	157
14471	2	929	281	241
14472	2	659	174	144
14473	2	1512	326	311
14474	2	255	65	40
14475	2	869	262	239
14476	2	467	169	152
14477	2	214	62	24
14478	2	228	66	11
14479	2	180	37	26
14480	2	405	155	134
14481	2	117	39	21
14482	2	43	17	8
14483	2	731	181	164
14484	2	58	23	12
14485	2	1189	310	301
14486	2	787	240	224
14487	2	454	89	76
14488	2	105	30	14
14489	2	1167	278	260
14490	2	671	166	149
14491	2	1249	299	279
14492	2	303	88	65
14493	2	207	59	35
14494	2	957	307	279
14495	2	919	250	231
14496	2	1425	470	454
14497	2	1395	273	252
14498	2	1296	263	250
14499	2	869	228	213
14500	2	480	122	111
14501	2	349	106	89
14502	2	233	53	29
14503	2	112	39	27
14504	2	639	174	159
14505	2	181	47	24
14506	2	178	44	12
14507	2	948	252	239
14508	2	691	146	136
14509	2	1290	327	312
14510	2	1164	373	359
14511	2	877	258	246
14512	2	133	33	15
14513	2	911	153	140
14514	2	883	290	275
14515	2	1091	194	183
14516	2	486	113	98
14517	2	118	32	11
14518	2	947	252	241
14519	2	1143	252	244
14520	2	1193	250	235
14521	2	390	78	65
14522	2	461	132	116
14523	2	136	36	19
14524	2	250	51	39
14525	2	551	189	172
14526	2	153	43	20
14527	2	1280	335	319
14528	2	1304	294	270
14529	2	896	216	205
14530	2	582	162	150
14531	2	553	157	146
14532	2	1454	285	246
14533	2	916	288	273
14534	2	1191	313	297
14535	2	596	121	95
14536	2	770	216	201
14537	2	69	22	10
14538	2	381	111	99
14539	2	338	158	147
14540	2	108	26	9
14541	2	999	295	279
14542	2	566	161	145
14543	2	120	33	8
14544	2	464	112	100
14545	2	123	28	14
14546	2	132	35	17
14547	2	261	62	48
14548	2	698	184	172
14549	2	582	208	187
14550	2	91	31	4
14551	2	146	51	35
14552	2	70	30	12
14553	2	348	82	66
14554	2	105	32	6
14555	2	1149	243	225
14556	2	362	114	98
14557	2	33	19	4
14558	2	87	35	13
14559	2	284	105	90
14560	2	144	51	30
14561	2	62	32	16
14562	2	75	24	13
14563	2	1219	616	608
14564	2	139	80	66
14565	2	239	127	108
14566	2	332	85	59
14567	2	552	100	88
14568	2	141	38	13
14569	2	91	27	8
14570	2	78	22	6
14571	2	1022	320	305
14572	2	419	115	90
14573	2	224	58	44
14574	2	1177	244	235
14575	2	193	71	50
14576	2	1203	311	291
14577	2	1003	203	191
14578	2	845	250	235
14579	2	358	66	44
14580	2	546	110	96
14581	2	456	100	82
14582	2	448	113	91
14583	2	370	138	124
14584	2	1101	267	255
14585	2	184	62	24
14586	2	169	64	46
14587	2	546	181	164
14588	2	171	76	67
14589	2	981	221	210
14590	2	39	15	5
14591	2	1085	252	239
14592	2	536	103	93
14593	2	771	270	258
14594	2	131	50	33
14595	2	318	85	33
14596	2	373	90	54
14597	2	417	138	121
14598	2	1399	289	269
14599	2	1069	205	174
14600	2	767	163	141
14601	2	991	255	224
14602	2	1084	211	187
14603	2	1057	214	180
14604	2	894	207	183
14605	2	363	77	55
14606	2	397	104	93
14607	2	1325	338	311
14608	2	1185	220	209
14609	2	126	34	21
14610	2	1320	331	321
14611	2	816	263	247
14612	2	410	104	82
14613	2	591	169	154
14614	2	809	240	224
14615	2	158	38	28
14616	2	1368	304	287
14617	2	94	25	8
14618	2	1131	274	258
14619	2	162	56	43
14620	2	485	107	95
14621	2	262	109	86
14622	2	1334	294	275
14623	2	77	25	8
14624	2	916	209	196
14625	2	1222	232	222
14626	2	68	27	10
14627	2	1098	238	224
14628	2	1002	341	326
14629	2	425	124	97
14630	2	219	41	31
14631	2	388	111	98
14632	2	750	156	148
14633	2	253	57	37
14634	2	162	33	22
14635	2	525	116	101
14636	2	1197	371	346
14637	2	1170	304	230
14638	2	342	80	62
14639	2	1348	401	384
14640	2	222	71	32
14641	2	1089	374	360
14642	2	496	140	117
14643	2	1260	216	192
14644	2	882	185	170
14645	2	291	62	49
14646	2	1358	267	256
14647	2	1318	287	266
14648	2	1518	309	287
14649	2	1395	273	263
14650	2	850	163	104
14651	2	867	195	183
14652	2	1316	322	284
14653	2	1084	318	294
14654	2	390	87	66
14655	2	635	171	151
14656	2	198	59	34
14657	2	1168	319	297
14658	2	199	70	54
14659	2	1318	281	264
14660	2	1020	187	170
14661	2	1254	271	252
14662	2	289	92	76
14663	2	859	253	244
14664	2	237	55	45
14665	2	443	141	120
14666	2	195	98	84
14667	2	186	49	30
14668	2	821	224	211
14669	2	396	123	103
14670	2	413	117	99
14671	2	316	125	79
14672	2	320	78	67
14673	2	1062	286	274
14674	2	1060	221	211
14675	2	1243	304	289
14676	2	258	71	50
14677	2	1242	352	340
14678	2	292	74	35
14679	2	133	45	14
14680	2	527	157	132
14681	2	120	41	10
14682	2	510	126	59
14683	2	249	96	73
14684	2	375	89	63
14685	2	125	45	11
14686	2	186	51	33
14687	2	806	369	355
14688	2	128	31	8
14689	2	506	115	100
14690	2	186	60	44
14691	2	300	92	75
14692	2	1348	252	240
14693	2	256	92	73
14694	2	444	90	80
14695	2	112	53	33
14696	2	1125	273	253
14697	2	726	230	219
14698	2	232	68	40
14699	2	207	90	64
14700	2	91	30	18
14701	2	119	32	15
14702	2	137	66	43
14703	2	124	39	17
14704	2	1258	275	262
14705	2	484	109	100
14706	2	438	121	99
14707	2	69	21	6
14708	2	795	176	152
14709	2	120	32	11
14710	2	570	198	181
14711	2	183	60	40
14712	2	176	57	45
14713	2	1173	218	209
14714	2	632	219	194
14715	2	1214	293	283
14716	2	669	155	143
14717	2	1248	334	320
14718	2	636	213	197
14719	2	1043	258	239
14720	2	1295	302	290
14721	2	1274	294	282
14722	2	1157	261	250
14723	2	1300	292	278
14724	2	582	147	109
14725	2	836	264	249
14726	2	898	207	195
14727	2	620	168	160
14728	2	1454	358	347
14729	2	1104	242	228
14730	2	518	144	125
14731	2	365	82	68
14732	2	282	99	47
14733	2	1309	342	295
14734	2	290	70	58
14735	2	124	28	9
14736	2	1288	280	268
14737	2	1111	267	252
14738	2	591	167	156
14739	2	351	73	60
14740	2	1216	244	237
14741	2	626	158	148
14742	2	121	31	6
14743	2	88	24	3
14744	2	195	57	35
14745	2	118	33	21
14746	2	217	60	46
14747	2	111	41	25
14748	2	1138	313	296
14749	2	844	209	199
14750	2	448	163	144
14751	2	248	59	46
14752	2	250	74	57
14753	2	634	258	242
14754	2	402	77	64
14755	2	153	38	27
14756	2	249	74	63
14757	2	229	52	26
14758	2	969	256	241
14759	2	1052	210	192
14760	2	489	115	101
14761	2	394	108	90
14762	2	514	132	121
14763	2	866	198	188
14764	2	571	119	105
14765	2	97	35	21
14766	2	400	108	97
14767	2	106	27	10
14768	2	234	50	39
14769	2	121	36	11
14770	2	183	41	31
14771	2	1320	264	244
14772	2	234	50	38
14773	2	1282	409	386
14774	2	901	280	264
14775	2	1295	312	302
14776	2	1043	217	200
14777	2	828	190	176
14778	2	873	215	129
14779	2	1312	331	300
14780	2	366	73	58
14781	2	584	145	119
14782	2	948	201	190
14783	2	1382	258	246
14784	2	1120	308	293
14785	2	1387	289	262
14786	2	109	37	15
14787	2	1276	298	285
14788	2	1145	322	309
14789	2	1271	330	317
14790	2	370	112	102
14791	2	301	76	32
14792	2	1305	288	272
14793	2	538	190	176
14794	2	366	106	91
14795	2	1215	301	288
14796	2	162	49	36
14797	2	67	23	13
14798	2	358	100	64
14799	2	341	141	117
14800	2	659	149	118
14801	2	185	44	27
14802	2	202	73	53
14803	2	302	68	55
14804	2	162	62	38
14805	2	135	35	13
14806	2	284	58	38
14807	2	1021	293	278
14808	2	271	60	46
14809	2	597	132	116
14810	2	117	39	14
14811	2	402	77	62
14812	2	204	44	34
14813	2	315	62	46
14814	2	453	97	61
14815	2	183	47	33
14816	2	324	77	2
14817	2	1441	274	257
14818	2	1217	370	339
14819	2	1234	293	266
14820	2	851	264	246
14821	2	1245	216	203
14822	2	1309	254	244
14823	2	869	194	178
14824	2	371	104	86
14825	2	894	235	225
14826	2	105	38	13
14827	2	241	71	58
14828	2	582	144	128
14829	2	1406	362	336
14830	2	1221	338	321
14831	2	348	82	69
14832	2	528	145	99
14833	2	92	29	11
14834	2	991	210	200
14835	2	192	53	40
14836	2	592	174	87
14837	2	941	218	207
14838	2	1120	310	293
14839	2	184	42	26
14840	2	144	49	28
14841	2	1131	269	251
14842	2	913	207	190
14843	2	379	86	71
14844	2	1122	270	260
14845	2	1113	258	243
14846	2	956	237	228
14847	2	109	29	21
14848	2	1209	313	281
14849	2	803	219	209
14850	2	915	247	196
14851	2	1152	314	295
14852	2	821	189	176
14853	2	378	124	107
14854	2	939	217	198
14855	2	1037	239	224
14856	2	1098	275	260
14857	2	701	154	138
14858	2	1164	317	298
14859	2	138	46	28
14860	2	1255	312	295
14861	2	331	99	86
14862	2	1337	290	271
14863	2	1074	268	250
14864	2	622	138	123
14865	2	471	153	140
14866	2	662	205	191
14867	2	387	87	78
14868	2	549	176	163
14869	2	93	42	18
14870	2	72	29	12
14871	2	545	124	112
14872	2	95	28	12
14873	2	608	167	154
14874	2	204	57	49
14875	2	1009	216	205
14876	2	161	46	17
14877	2	1097	294	256
14878	2	788	173	132
14879	2	198	64	27
14880	2	1047	354	340
14881	2	433	119	106
14882	2	1466	304	293
14883	2	482	149	132
14884	2	362	90	66
14885	2	287	91	52
14886	2	145	72	57
14887	2	519	116	102
14888	2	186	58	42
14889	2	189	50	39
14890	2	230	62	35
14891	2	211	64	40
14892	2	739	158	106
14893	2	225	55	35
14894	2	829	210	180
14895	2	264	59	45
14896	2	540	138	127
14897	2	97	39	24
14898	2	510	128	111
14899	2	55	27	14
14900	2	97	37	14
14901	2	706	155	144
14902	2	717	168	155
14903	2	156	47	23
14904	2	501	110	103
14905	2	118	43	31
14906	2	228	43	27
14907	2	118	44	30
14908	2	715	217	202
14909	2	86	36	21
