doc_id	turns	utf8_bytes	tokens	supervised
1359	4	102	26	8
1360	4	102	24	8
1361	4	102	24	7
1362	4	87	24	8
1363	4	99	27	6
1364	4	99	31	9
1365	4	102	24	7
1366	4	93	32	12
1367	4	93	28	10
1368	4	87	26	9
1369	4	96	20	6
1370	4	87	22	7
1371	4	102	23	7
1372	4	87	26	9
1373	4	87	22	7
1374	4	87	26	9
1375	4	96	21	6
1376	4	87	24	8
1377	4	99	28	7
1378	4	87	22	7
1379	4	87	26	9
1380	4	105	30	9
1381	4	99	30	6
1382	4	93	24	8
1383	4	93	28	10
1384	4	105	32	8
1385	4	99	31	6
1386	4	102	28	7
1387	4	87	22	7
1388	4	96	21	5
1389	4	96	26	7
1390	4	105	30	9
1391	4	87	26	9
1392	4	87	22	7
1393	4	102	28	9
1394	4	99	34	8
1395	4	99	28	7
1396	4	99	28	8
1397	4	93	28	10
1398	4	87	26	9
1399	4	102	28	7
1400	4	93	26	9
1401	4	96	21	6
1402	4	102	24	8
1403	4	102	32	8
1404	4	99	30	6
1405	4	87	22	7
1406	4	102	28	9
1407	4	96	22	5
1408	4	105	35	10
1409	4	105	34	7
1410	4	96	25	7
1411	4	102	26	7
1412	4	87	24	8
1413	4	93	28	10
1414	4	105	30	8
1415	4	99	28	7
1416	4	96	19	5
1417	4	93	30	11
1418	4	96	24	6
1419	4	102	21	6
1420	4	93	26	9
1421	4	99	32	9
1422	4	99	31	7
1423	4	96	19	5
1424	4	105	34	9
1425	4	105	25	7
1426	4	93	24	8
1427	4	93	26	9
1428	4	99	34	8
1429	4	102	24	7
1430	4	87	22	7
1431	4	96	21	6
1432	4	87	22	7
1433	4	102	23	7
1434	4	105	38	10
1435	4	105	30	9
1436	4	105	30	8
1437	4	99	28	7
1438	4	99	29	8
1439	4	102	32	7
1440	4	105	33	8
1441	4	99	28	7
1442	4	105	29	7
1443	4	87	24	8
1444	4	93	24	8
1445	4	93	28	10
1446	4	96	25	6
1447	4	93	32	12
1448	4	96	23	5
1449	4	102	30	9
1450	4	99	31	7
1451	4	102	30	9
1452	4	87	22	7
1453	4	102	23	7
1454	4	93	26	9
1455	4	99	30	7
1456	4	96	25	6
1457	4	96	24	6
1458	4	102	21	6
1459	4	99	29	6
1460	4	99	28	7
1461	4	102	25	6
1462	4	105	29	7
1463	4	96	20	6
1464	4	87	24	8
1465	4	108	38	12
1466	4	96	22	7
1467	4	99	31	6
1468	4	99	31	6
1469	4	96	26	8
1470	4	96	19	5
1471	4	102	30	9
1472	4	99	30	8
1473	4	102	26	6
1474	4	93	28	10
1475	4	105	35	9
1476	4	102	23	7
1477	4	105	34	8
1478	4	102	30	9
1479	4	93	28	10
1480	4	96	19	5
1481	4	93	26	9
1482	4	102	26	9
1483	4	99	27	6
1484	4	102	28	8
1485	4	105	34	9
1486	4	99	28	7
1487	4	87	28	10
1488	4	102	24	8
1489	4	87	24	8
1490	4	87	22	7
1491	4	99	30	7
1492	4	102	22	7
1493	4	99	31	6
1494	4	96	22	7
1495	4	99	24	7
1496	4	102	35	8
1497	4	87	26	9
1498	4	99	29	8
1499	4	102	28	8
1500	4	105	34	8
1501	4	102	29	7
1502	4	102	23	6
1503	4	99	36	10
1504	4	105	35	10
1505	4	99	29	6
1506	4	87	22	7
1507	4	105	30	8
1508	4	96	23	5
1509	4	93	30	11
1510	4	102	21	6
1511	4	102	23	7
1512	4	93	32	12
1513	4	96	21	6
1514	4	99	26	8
1515	4	96	22	7
1516	4	102	32	7
1517	4	105	33	9
1518	4	102	23	7
1519	4	105	32	8
1520	4	102	23	6
1521	4	93	34	13
1522	4	87	26	9
1523	4	87	24	8
1524	4	99	32	6
1525	4	105	30	8
1526	4	102	24	8
1527	4	93	26	9
1528	4	105	30	8
1529	4	96	24	7
1530	4	87	24	8
1531	4	102	26	7
1532	4	96	21	5
1533	4	105	31	9
1534	4	87	24	8
1535	4	102	21	6
1536	4	102	26	8
1537	4	102	26	8
1538	4	99	27	6
1539	4	105	33	10
1540	4	99	33	8
1541	4	96	22	7
1542	4	102	27	7
1543	4	105	33	9
1544	4	99	29	6
1545	4	99	31	7
1546	4	96	21	5
1547	4	87	22	7
1548	4	93	26	9
1549	4	99	30	7
1550	4	102	22	7
1551	4	102	25	7
1552	4	93	28	10
1553	4	102	23	6
1554	4	99	32	9
1555	4	87	24	8
1556	4	87	24	8
1557	4	93	24	8
1558	4	102	26	9
1559	4	93	26	9
1560	4	102	29	9
1561	4	96	21	5
1562	4	87	26	9
1563	4	96	19	5
1564	4	93	26	9
1565	4	93	24	8
1566	4	105	34	10
1567	4	96	23	5
1568	4	99	28	7
1569	4	96	21	6
1570	4	93	24	8
1571	4	93	26	9
1572	4	87	26	9
1573	4	99	31	7
1574	4	105	34	8
1575	4	87	28	10
1576	4	87	30	11
1577	4	96	21	5
1578	4	96	22	7
1579	4	105	29	8
1580	4	87	28	10
1581	4	102	26	9
1582	4	96	26	8
1583	4	102	23	6
1584	4	93	28	10
1585	4	99	33	8
1586	4	93	30	11
1587	4	93	24	8
1588	4	93	32	12
1589	4	105	34	8
1590	4	87	22	7
1591	4	105	32	7
1592	4	102	22	7
1593	4	102	23	7
1594	4	93	24	8
1595	4	99	21	5
1596	4	102	26	9
1597	4	87	22	7
1598	4	105	28	7
1599	4	93	26	9
1600	4	96	28	8
1601	4	96	24	7
1602	4	102	30	10
1603	4	87	30	11
1604	4	105	29	7
1605	4	105	29	8
1606	4	105	30	7
1607	4	87	24	8
1608	4	87	22	7
1609	4	99	31	6
1610	4	93	26	9
1611	4	102	29	8
1612	4	93	26	9
1613	4	102	21	6
1614	4	99	21	5
1615	4	93	28	10
1616	4	102	24	8
1617	4	96	19	5
1618	4	93	30	11
1619	4	105	31	9
1620	4	102	23	7
1621	4	93	26	9
1622	4	105	26	8
1623	4	96	24	7
1624	4	102	24	8
1625	4	96	22	7
1626	4	87	22	7
1627	4	102	21	6
1628	4	96	21	6
1629	4	87	24	8
1630	4	93	24	8
1631	4	93	24	8
1632	4	93	26	9
1633	4	102	21	6
1634	4	93	24	8
1635	4	108	34	7
1636	4	102	26	8
1637	4	93	26	9
1638	4	99	27	7
1639	4	93	26	9
1640	4	93	28	10
1641	4	93	26	9
1642	4	99	29	6
1643	4	105	34	8
1644	4	99	28	7
1645	4	99	32	8
1646	4	102	28	8
1647	4	105	34	9
1648	4	102	26	9
1649	4	105	31	9
1650	4	105	32	9
1651	4	105	30	8
1652	4	99	30	6
1653	4	93	24	8
1654	4	105	33	10
1655	4	96	22	7
1656	4	105	34	8
1657	4	105	35	8
1658	4	96	26	7
1659	4	108	35	8
1660	4	87	26	9
1661	4	96	19	5
1662	4	93	28	10
1663	4	99	27	6
1664	4	105	36	10
1665	4	87	24	8
1666	4	96	26	7
1667	4	102	24	8
1668	4	105	29	7
1669	4	93	28	10
1670	4	96	24	6
1671	4	93	26	9
1672	4	96	28	8
1673	4	99	27	7
1674	4	87	24	8
1675	4	102	24	7
1676	4	96	26	9
1677	4	105	30	8
1678	4	96	23	5
1679	4	96	26	7
1680	4	102	23	7
1681	4	105	35	9
1682	4	93	32	12
1683	4	99	29	7
1684	4	93	24	8
1685	4	102	28	8
1686	4	105	30	8
1687	4	87	26	9
1688	4	93	30	11
1689	4	96	22	7
1690	4	93	26	9
1691	4	93	32	12
1692	4	87	26	9
1693	4	87	24	8
1694	4	93	26	9
1695	4	87	22	7
1696	4	96	23	5
1697	4	105	34	10
1698	4	99	33	8
1699	4	87	24	8
1700	4	87	28	10
1701	4	93	24	8
1702	4	93	28	10
1703	4	87	22	7
1704	4	105	34	9
1705	4	99	27	6
1706	4	96	24	7
1707	4	102	24	7
1708	4	102	23	7
1709	4	93	26	9
1710	4	99	32	8
1711	4	102	30	9
1712	4	87	22	7
1713	4	93	24	8
1714	4	102	21	6
1715	4	99	27	6
1716	4	96	27	7
1717	4	99	31	6
1718	4	99	24	5
1719	4	102	23	7
1720	4	93	24	8
1721	4	102	25	6
1722	4	87	24	8
1723	4	99	28	6
1724	4	93	24	8
1725	4	102	25	7
1726	4	93	24	8
1727	4	105	33	7
1728	4	93	24	8
1729	4	93	24	8
1730	4	93	24	8
1731	4	87	28	10
1732	4	102	25	8
1733	4	96	21	6
1734	4	93	30	11
1735	4	99	30	8
1736	4	99	27	7
1737	4	108	34	10
1738	4	96	21	6
1739	4	93	26	9
1740	4	102	24	6
1741	4	99	32	7
1742	4	105	36	10
1743	4	87	22	7
1744	4	87	26	9
1745	4	96	24	8
1746	4	87	26	9
1747	4	93	26	9
1748	4	99	28	7
1749	4	96	22	7
1750	4	102	26	7
1751	4	102	26	7
1752	4	87	22	7
1753	4	105	35	9
1754	4	102	24	8
1755	4	87	24	8
1756	4	99	27	6
1757	4	105	33	9
1758	4	99	31	8
1759	4	96	24	7
1760	4	93	26	9
1761	4	99	32	7
1762	4	87	22	7
1763	4	93	24	8
1764	4	102	24	8
1765	4	93	28	10
1766	4	99	32	7
1767	4	96	27	7
1768	4	99	28	8
1769	4	93	24	8
1770	4	93	28	10
1771	4	99	32	7
1772	4	105	31	7
1773	4	105	31	8
1774	4	96	25	7
1775	4	99	31	7
1776	4	96	25	6
1777	4	93	28	10
1778	4	87	22	7
1779	4	102	23	7
1780	4	99	29	8
1781	4	102	21	6
1782	4	105	31	8
1783	4	93	24	8
1784	4	105	32	10
1785	4	93	26	9
1786	4	96	23	5
1787	4	93	24	8
1788	4	102	26	7
1789	4	93	26	9
1790	4	93	28	10
1791	4	87	24	8
1792	4	102	26	7
1793	4	99	33	8
1794	4	93	26	9
1795	4	87	24	8
1796	4	93	24	8
1797	4	93	28	10
1798	4	93	30	11
1799	4	105	26	6
1800	4	96	20	6
1801	4	93	30	11
1802	4	99	29	8
1803	4	99	30	9
1804	4	105	30	8
1805	4	102	28	8
1806	4	93	28	10
1807	4	105	34	10
1808	4	87	22	7
1809	4	102	30	9
1810	4	87	26	9
1811	4	93	26	9
1812	4	99	28	8
1813	4	93	26	9
1814	4	102	24	6
1815	4	93	26	9
1816	4	102	25	8
1817	4	93	30	11
1818	4	96	24	6
1819	4	105	30	8
1820	4	102	23	7
1821	4	87	28	10
1822	4	93	26	9
1823	4	105	29	7
1824	4	105	29	7
1825	4	87	26	9
1826	4	87	24	8
1827	4	99	28	7
1828	4	105	32	7
1829	4	102	24	7
1830	4	105	31	9
1831	4	96	24	6
1832	4	87	22	7
1833	4	93	26	9
1834	4	87	24	8
1835	4	99	27	7
1836	4	93	24	8
1837	4	99	28	7
1838	4	87	26	9
1839	4	93	28	10
1840	4	105	33	8
1841	4	102	29	6
1842	4	105	31	8
1843	4	99	28	8
1844	4	87	22	7
1845	4	93	24	8
1846	4	93	26	9
1847	4	96	23	7
1848	4	93	26	9
1849	4	105	30	8
1850	4	102	24	7
1851	4	102	28	8
1852	4	87	22	7
1853	4	99	36	10
1854	4	99	31	7
1855	4	93	24	8
1856	4	93	24	8
1857	4	87	26	9
1858	4	105	32	7
1859	4	93	28	10
1860	4	102	23	7
1861	4	105	32	9
1862	4	102	24	8
1863	4	99	28	8
1864	4	87	22	7
1865	4	87	22	7
1866	4	96	24	6
1867	4	96	26	7
1868	4	102	27	7
1869	4	87	26	9
1870	4	99	26	6
1871	4	105	29	7
1872	4	102	28	10
1873	4	93	28	10
1874	4	105	31	8
1875	4	102	24	8
1876	4	87	24	8
1877	4	102	23	7
1878	4	105	33	8
1879	4	105	29	7
1880	4	102	23	6
1881	4	99	28	8
1882	4	87	26	9
1883	4	99	34	9
1884	4	102	23	7
1885	4	99	32	7
1886	4	102	21	6
1887	4	102	26	8
1888	4	105	34	10
1889	4	102	27	8
1890	4	102	28	10
1891	4	93	26	9
1892	4	96	20	6
1893	4	87	24	8
1894	4	102	26	7
1895	4	87	24	8
1896	4	93	24	8
1897	4	93	28	10
1898	4	93	28	10
1899	4	93	28	10
1900	4	105	34	8
1901	4	96	19	5
1902	4	105	27	7
1903	4	93	26	9
1904	4	87	22	7
1905	4	102	25	7
1906	4	105	34	9
1907	4	96	23	6
1908	4	105	29	8
1909	4	96	21	6
1910	4	105	37	10
1911	4	102	22	6
1912	4	87	26	9
1913	4	96	23	5
1914	4	96	20	6
1915	4	96	22	7
1916	4	87	24	8
1917	4	96	19	5
1918	4	105	29	7
1919	4	99	29	6
1920	4	99	28	8
1921	4	99	32	7
1922	4	102	21	6
1923	4	102	25	6
1924	4	93	28	10
1925	4	99	34	8
1926	4	96	22	7
1927	4	87	24	8
1928	4	99	28	8
1929	4	93	28	10
1930	4	105	29	8
1931	4	93	28	10
1932	4	96	22	7
1933	4	96	20	6
1934	4	87	22	7
1935	4	99	35	9
1936	4	105	35	8
1937	4	99	27	6
1938	4	93	26	9
1939	4	87	24	8
1940	4	99	32	7
1941	4	108	36	10
1942	4	96	21	5
1943	4	99	31	6
1944	4	102	27	7
1945	4	93	30	11
1946	4	93	24	8
1947	4	96	28	8
1948	4	99	31	7
1949	4	93	32	12
1950	4	99	28	7
1951	4	105	33	8
1952	4	102	31	9
1953	4	87	24	8
1954	4	105	36	10
1955	4	87	28	10
1956	4	87	28	10
1957	4	93	26	9
1958	4	99	31	7
1959	4	105	23	6
1960	4	87	28	10
1961	4	99	31	6
1962	4	105	32	9
1963	4	96	22	5
1964	4	96	19	5
1965	4	87	22	7
1966	4	93	26	9
1967	4	102	21	6
1968	4	102	22	7
1969	4	99	27	6
1970	4	105	34	8
1971	4	96	19	5
1972	4	105	30	8
1973	4	93	24	8
1974	4	87	26	9
1975	4	108	32	9
1976	4	96	19	5
1977	4	99	23	6
1978	4	105	30	8
1979	4	99	29	7
1980	4	87	24	8
1981	4	99	28	7
1982	4	102	26	7
1983	4	93	26	9
1984	4	105	26	6
1985	4	93	28	10
1986	4	102	24	8
1987	4	105	32	10
1988	4	105	36	8
1989	4	93	26	9
1990	4	87	26	9
1991	4	105	31	8
1992	4	93	26	9
1993	4	102	28	10
1994	4	105	29	7
1995	4	105	32	9
1996	4	96	26	7
1997	4	102	26	9
1998	4	108	35	8
1999	4	87	26	9
2000	4	99	28	6
2001	4	96	20	6
2002	4	102	26	9
2003	4	87	24	8
2004	4	102	22	7
2005	4	93	26	9
2006	4	93	24	8
2007	4	102	26	6
2008	4	96	19	5
2009	4	105	33	7
2010	4	99	28	7
2011	4	99	32	8
2012	4	105	31	8
2013	4	87	26	9
2014	4	99	30	7
2015	4	93	26	9
2016	4	102	25	6
2017	4	105	34	10
2018	4	99	29	8
2019	4	87	24	8
2020	4	96	20	6
2021	4	105	35	9
2022	4	93	26	9
2023	4	105	37	12
2024	4	102	29	8
2025	4	99	27	7
2026	4	96	22	6
2027	4	102	24	8
2028	4	105	30	8
2029	4	105	32	9
2030	4	102	26	9
2031	4	93	30	11
2032	4	87	26	9
2033	4	87	22	7
2034	4	102	27	7
2035	4	96	19	5
2036	4	93	24	8
2037	4	99	30	8
2038	4	96	26	7
2039	4	105	25	7
2040	4	87	24	8
2041	4	87	24	8
2042	4	102	26	9
2043	4	96	23	6
2044	4	93	28	10
2045	4	99	29	7
2046	4	93	26	9
2047	4	87	24	8
2048	4	93	30	11
2049	4	96	21	6
2050	4	105	34	9
2051	4	102	33	7
2052	4	102	26	7
2053	4	87	22	7
2054	4	105	28	7
2055	4	102	25	7
2056	4	105	30	9
2057	4	93	24	8
2058	4	96	22	6
2059	4	87	24	8
2060	4	93	24	8
2061	4	87	26	9
2062	4	93	26	9
2063	4	99	30	6
2064	4	102	24	6
2065	4	105	34	9
2066	4	99	31	6
2067	4	87	26	9
2068	4	105	34	9
2069	4	93	30	11
2070	4	105	34	9
2071	4	105	32	8
2072	4	99	30	8
2073	4	99	30	7
2074	4	102	25	6
2075	4	93	28	10
2076	4	105	33	8
2077	4	105	33	10
2078	4	102	25	7
2079	4	105	37	9
2080	4	96	19	5
2081	4	102	23	6
2082	4	93	26	9
2083	4	93	26	9
2084	4	99	30	9
2085	4	102	21	6
2086	4	99	24	5
2087	4	102	26	8
2088	4	93	24	8
2089	4	105	35	9
2090	4	105	29	8
2091	4	99	34	9
2092	4	93	26	9
2093	4	108	38	10
2094	4	105	29	7
2095	4	105	34	10
2096	4	102	25	7
2097	4	96	27	7
2098	4	93	24	8
2099	4	96	23	5
2100	4	87	24	8
2101	4	102	23	7
2102	4	96	22	7
2103	4	93	26	9
2104	4	87	22	7
2105	4	87	24	8
2106	4	93	26	9
2107	4	93	28	10
2108	4	105	32	7
2109	4	87	22	7
2110	4	105	33	8
2111	4	93	28	10
2112	4	99	28	7
2113	4	87	26	9
2114	4	96	25	6
2115	4	93	26	9
2116	4	102	23	7
2117	4	99	32	7
2118	4	87	24	8
2119	4	87	22	7
2120	4	105	37	10
2121	4	102	23	7
2122	4	102	26	9
2123	4	99	32	7
2124	4	99	30	7
2125	4	93	26	9
2126	4	99	30	6
2127	4	87	24	8
2128	4	99	32	8
2129	4	93	34	13
2130	4	93	28	10
2131	4	102	23	7
2132	4	105	33	10
2133	4	87	24	8
2134	4	93	28	10
2135	4	102	25	6
2136	4	87	26	9
2137	4	105	38	10
2138	4	93	26	9
2139	4	96	20	6
2140	4	102	26	7
2141	4	93	26	9
2142	4	102	25	8
2143	4	93	28	10
2144	4	105	26	8
2145	4	99	31	7
2146	4	105	35	10
2147	4	93	26	9
2148	4	102	24	8
2149	4	96	19	5
2150	4	93	28	10
2151	4	102	22	7
2152	4	102	27	7
2153	4	99	30	8
2154	4	93	26	9
2155	4	96	24	6
2156	4	96	22	6
2157	4	102	25	8
2158	4	105	32	9
2159	4	93	26	9
2160	4	105	29	8
2161	4	87	22	7
2162	4	96	19	5
2163	4	96	22	7
2164	4	93	28	10
2165	4	93	26	9
2166	4	102	28	10
2167	4	93	26	9
2168	4	99	35	8
2169	4	93	26	9
2170	4	105	32	10
2171	4	102	26	7
2172	4	99	34	10
2173	4	87	26	9
2174	4	102	22	7
2175	4	87	24	8
2176	4	105	29	8
2177	4	102	24	8
2178	4	93	26	9
2179	4	105	32	11
2180	4	105	36	10
2181	4	99	27	6
2182	4	102	24	7
2183	4	105	34	8
2184	4	87	26	9
2185	4	99	30	7
2186	4	99	29	6
2187	4	93	28	10
2188	4	99	28	7
2189	4	102	24	6
2190	4	99	33	9
2191	4	102	30	11
2192	4	87	26	9
2193	4	102	26	9
2194	4	87	22	7
2195	4	102	23	6
2196	4	87	26	9
2197	4	99	25	7
2198	4	87	24	8
2199	4	99	32	7
2200	4	93	24	8
2201	4	99	30	6
2202	4	99	30	7
2203	4	93	30	11
2204	4	87	24	8
2205	4	105	31	9
2206	4	93	28	10
2207	4	105	32	8
2208	4	93	26	9
2209	4	102	28	9
2210	4	87	24	8
2211	4	105	33	7
2212	4	105	35	8
2213	4	93	28	10
2214	4	87	26	9
2215	4	102	29	8
2216	4	87	22	7
2217	4	93	26	9
2218	4	99	27	7
2219	4	96	24	8
2220	4	99	30	9
2221	4	93	26	9
2222	4	93	28	10
2223	4	96	20	6
2224	4	102	24	6
2225	4	105	33	7
2226	4	108	31	8
2227	4	87	24	8
2228	4	96	26	7
2229	4	87	24	8
2230	4	96	21	6
2231	4	96	21	6
2232	4	87	24	8
2233	4	93	28	10
2234	4	96	19	5
2235	4	99	28	7
2236	4	93	24	8
2237	4	87	26	9
2238	4	93	26	9
2239	4	99	30	8
2240	4	96	26	7
2241	4	96	23	5
2242	4	99	27	7
2243	4	99	30	8
2244	4	105	30	9
2245	4	93	26	9
2246	4	105	34	8
2247	4	96	24	8
2248	4	96	25	7
2249	4	96	21	6
2250	4	96	21	6
2251	4	105	28	9
2252	4	105	31	7
2253	4	93	26	9
2254	4	99	28	7
2255	4	99	27	6
2256	4	99	31	6
2257	4	105	33	8
2258	4	102	22	7
2259	4	105	36	10
2260	4	96	19	5
2261	4	93	30	11
2262	4	93	26	9
2263	4	99	31	8
2264	4	99	32	7
2265	4	102	30	8
2266	4	99	31	8
2267	4	93	30	11
2268	4	99	30	6
2269	4	87	28	10
2270	4	99	30	7
2271	4	99	29	7
2272	4	102	21	6
2273	4	99	28	7
2274	4	93	28	10
2275	4	105	32	9
2276	4	105	29	7
2277	4	87	24	8
2278	4	96	23	5
2279	4	102	24	6
2280	4	87	24	8
2281	4	102	29	8
2282	4	93	30	11
2283	4	93	24	8
2284	4	102	27	7
2285	4	93	22	7
2286	4	93	26	9
2287	4	102	23	7
2288	4	99	28	8
2289	4	87	24	8
2290	4	96	22	7
2291	4	99	28	7
2292	4	96	24	8
2293	4	105	40	11
2294	4	96	24	8
2295	4	105	33	8
2296	4	96	24	7
2297	4	105	31	7
2298	4	96	23	5
2299	4	87	24	8
2300	4	87	22	7
2301	4	102	23	6
2302	4	96	21	5
2303	4	93	24	8
2304	4	102	22	7
2305	4	87	24	8
2306	4	96	24	6
2307	4	102	30	10
2308	4	102	22	7
2309	4	93	26	9
2310	4	105	31	8
2311	4	99	29	7
2312	4	105	32	10
2313	4	87	24	8
2314	4	87	24	8
2315	4	105	24	7
2316	4	105	33	8
2317	4	93	26	9
2318	4	102	24	8
2319	4	102	21	6
2320	4	87	24	8
2321	4	87	26	9
2322	4	105	32	9
2323	4	102	24	8
2324	4	102	23	6
2325	4	105	34	8
2326	4	105	30	9
2327	4	96	20	6
2328	4	102	24	7
2329	4	99	28	7
2330	4	99	31	6
2331	4	105	32	9
2332	4	105	34	8
2333	4	87	24	8
2334	4	87	22	7
2335	4	93	26	9
2336	4	96	22	6
2337	4	87	22	7
2338	4	99	30	9
2339	4	96	20	6
2340	4	105	29	7
2341	4	105	35	9
2342	4	93	28	10
2343	4	87	26	9
2344	4	105	31	8
2345	4	87	26	9
2346	4	102	21	6
2347	4	102	28	10
2348	4	102	25	6
2349	4	108	31	7
2350	4	105	32	9
2351	4	105	36	9
2352	4	87	24	8
2353	4	105	36	11
2354	4	99	30	6
2355	4	93	26	9
2356	4	105	30	7
2357	4	102	22	7
2358	4	87	24	8
2359	4	87	22	7
2360	4	99	28	7
2361	4	96	23	5
2362	4	93	28	10
2363	4	105	33	7
2364	4	102	27	8
2365	4	99	27	6
2366	4	102	21	6
2367	4	96	22	6
2368	4	105	34	9
2369	4	102	25	6
2370	4	93	24	8
2371	4	99	35	10
2372	4	93	30	11
2373	4	93	26	9
2374	4	93	26	9
2375	4	93	24	8
2376	4	105	30	9
2377	4	87	22	7
2378	4	99	32	8
2379	4	102	28	8
2380	4	102	28	8
2381	4	87	26	9
2382	4	96	21	6
2383	4	105	33	8
2384	4	102	32	10
2385	4	96	20	6
2386	4	105	27	7
2387	4	93	32	12
2388	4	87	26	9
2389	4	87	24	8
2390	4	102	24	8
2391	4	87	24	8
2392	4	93	28	10
2393	4	93	30	11
2394	4	96	25	6
2395	4	93	24	8
2396	4	102	29	9
2397	4	99	31	7
2398	4	87	22	7
2399	4	87	24	8
